Source,year,month,month total,treat1,post1,treat2,post2,treat3,post3,count_citizens,income,population,unemployment rate,excahnge rate,Visa,Asia,North_America,South_America,Africa,Europe,Oceania
Japan,2015,5,7,0,0,0,0,0,0,25140,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2015,6,8,0,0,0,0,0,0,25970,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2015,7,9,0,0,0,0,0,0,34298,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2015,8,10,0,0,0,0,0,0,40851,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2015,9,11,0,0,0,0,0,0,43748,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2015,10,12,0,0,0,0,0,0,31336,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2015,11,13,0,0,0,0,0,0,14574,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2015,12,14,0,0,0,0,0,0,17959,34567.74568,127250933.00 ,3.40%,94.56 ,0 ,1,0,0,0,0,0
Japan,2016,1,15,0,0,0,0,0,0,11046,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,2,16,0,0,0,0,0,0,18034,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,3,17,0,0,0,0,0,0,19724,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,4,18,0,0,0,0,0,0,16563,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,5,19,0,0,0,0,0,0,22482,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,6,20,0,0,0,0,0,0,30499,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,7,21,0,0,0,0,0,0,37796,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,8,22,0,0,0,0,0,0,49547,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,9,23,0,0,0,0,0,0,44129,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,10,24,0,0,0,0,0,0,36530,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,11,25,0,1,0,0,0,0,18583,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2016,12,26,0,1,0,0,0,0,17287,38972.34064,126993857.00 ,3.10%,81.80 ,0 ,1,0,0,0,0,0
Japan,2017,1,27,0,1,0,0,0,0,14667,38428.09732,126662472.00 ,2.80%,86.28 ,0 ,1,0,0,0,0,0
Japan,2017,2,28,0,1,0,1,0,0,22420,38428.09732,126662472.00 ,2.80%,86.28 ,0 ,1,0,0,0,0,0
Japan,2017,3,29,0,1,0,1,0,0,24841,38428.09732,126662472.00 ,2.80%,86.28 ,0 ,1,0,0,0,0,0
Japan,2017,4,30,0,1,0,1,0,0,16652,38428.09732,126662472.00 ,2.80%,86.28 ,0 ,1,0,0,0,0,0
Japan,2017,5,31,0,1,0,1,0,0,21718,38428.09732,126662472.00 ,2.80%,86.28 ,0 ,1,0,0,0,0,0
Japan,2017,6,32,0,1,0,1,0,1,27268,38428.09732,126662472.00 ,2.80%,86.28 ,0 ,1,0,0,0,0,0
Japan,2017,7,33,0,1,0,1,0,1,30718,38428.09732,126662472.00 ,2.80%,86.28 ,0 ,1,0,0,0,0,0
Japan,2017,8,34,0,1,0,1,0,1,45354,38428.09732,126662472.00 ,2.80%,86.28 ,0 ,1,0,0,0,0,0
Japan,2017,9,35,0,1,0,1,0,1,38723,38428.09732,126662472.00 ,2.80%,86.28 ,0 ,1,0,0,0,0,0
South Korea,2014,11,1,0,0,0,0,0,0,8368,27811.36638,50558043.00 ,3.10%,957.13 ,0 ,1,0,0,0,0,0
South Korea,2014,12,2,0,0,0,0,0,0,11313,27811.36638,50558043.00 ,3.10%,957.13 ,0 ,1,0,0,0,0,0
South Korea,2015,1,3,0,0,0,0,0,0,11115,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,2,4,0,0,0,0,0,0,9397,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,3,5,0,0,0,0,0,0,9197,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,4,6,0,0,0,0,0,0,11823,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,5,7,0,0,0,0,0,0,19841,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,6,8,0,0,0,0,0,0,24961,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,7,9,0,0,0,0,0,0,32107,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,8,10,0,0,0,0,0,0,22622,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,9,11,0,0,0,0,0,0,20968,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,10,12,0,0,0,0,0,0,20265,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,11,13,0,0,0,0,0,0,9718,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2015,12,14,0,0,0,0,0,0,12727,27105.07623,50994401.00 ,3.50%,883.55 ,0 ,1,0,0,0,0,0
South Korea,2016,1,15,0,0,0,0,0,0,12658,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,2,16,0,0,0,0,0,0,11806,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,3,17,0,0,0,0,0,0,10341,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,4,18,0,0,0,0,0,0,14582,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,5,19,0,0,0,0,0,0,21143,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,6,20,0,0,0,0,0,0,29325,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,7,21,0,0,0,0,0,0,41841,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,8,22,0,0,0,0,0,0,31165,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,9,23,0,0,0,0,0,0,33283,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,10,24,0,0,0,0,0,0,23195,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,11,25,0,1,0,0,0,0,11170,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2016,12,26,0,1,0,0,0,0,14250,27608.24743,51309984.00 ,3.70%,872.76 ,0 ,1,0,0,0,0,0
South Korea,2017,1,27,0,1,0,0,0,0,15946,29742.83886,51511639.00 ,3.70%,870.00 ,0 ,1,0,0,0,0,0
South Korea,2017,2,28,0,1,0,1,0,0,12419,29742.83886,51511639.00 ,3.70%,870.00 ,0 ,1,0,0,0,0,0
South Korea,2017,3,29,0,1,0,1,0,0,12672,29742.83886,51511639.00 ,3.70%,870.00 ,0 ,1,0,0,0,0,0
South Korea,2017,4,30,0,1,0,1,0,0,19846,29742.83886,51511639.00 ,3.70%,870.00 ,0 ,1,0,0,0,0,0
South Korea,2017,5,31,0,1,0,1,0,0,26633,29742.83886,51511639.00 ,3.70%,870.00 ,0 ,1,0,0,0,0,0
South Korea,2017,6,32,0,1,0,1,0,1,33701,29742.83886,51511639.00 ,3.70%,870.00 ,0 ,1,0,0,0,0,0
South Korea,2017,7,33,0,1,0,1,0,1,41148,29742.83886,51511639.00 ,3.70%,870.00 ,0 ,1,0,0,0,0,0
South Korea,2017,8,34,0,1,0,1,0,1,30231,29742.83886,51511639.00 ,3.70%,870.00 ,0 ,1,0,0,0,0,0
South Korea,2017,9,35,0,1,0,1,0,1,41309,29742.83886,51511639.00 ,3.70%,870.00 ,0 ,1,0,0,0,0,0
PRC (Excluding HK),2014,11,1,0,0,0,0,0,0,20636,7683.502613,1385189668.00 ,4.60%,5.58 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2014,12,2,0,0,0,0,0,0,28734,7683.502613,1385189668.00 ,4.60%,5.58 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,1,3,0,0,0,0,0,0,24266,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,2,4,0,0,0,0,0,0,34496,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,3,5,0,0,0,0,0,0,23127,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,4,6,0,0,0,0,0,0,27336,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,5,7,0,0,0,0,0,0,41368,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,6,8,0,0,0,0,0,0,50077,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,7,9,0,0,0,0,0,0,81974,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,8,10,0,0,0,0,0,0,76525,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,9,11,0,0,0,0,0,0,63118,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,10,12,0,0,0,0,0,0,37986,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,11,13,0,0,0,0,0,0,19980,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2015,12,14,0,0,0,0,0,0,30996,8069.213024,1393715448.00 ,4.70%,4.87 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,1,15,0,0,0,0,0,0,30823,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,2,16,0,0,0,0,0,0,35464,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,3,17,0,0,0,0,0,0,23641,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,4,18,0,0,0,0,0,0,33319,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,5,19,0,0,0,0,0,0,50295,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,6,20,0,0,0,0,0,0,73049,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,7,21,0,0,0,0,0,0,100324,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,8,22,0,0,0,0,0,0,92878,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,9,23,0,0,0,0,0,0,76696,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,10,24,0,0,0,0,0,0,48066,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,11,25,0,1,0,0,0,0,24015,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2016,12,26,0,1,0,0,0,0,36295,8117.267465,1401889681.00 ,4.60%,4.99 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2017,1,27,0,1,0,0,0,0,44928,8826.994096,1410275957.00 ,4.50%,5.20 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2017,2,28,0,1,0,1,0,0,31338,8826.994096,1410275957.00 ,4.50%,5.20 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2017,3,29,0,1,0,1,0,0,28904,8826.994096,1410275957.00 ,4.50%,5.20 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2017,4,30,0,1,0,1,0,0,40305,8826.994096,1410275957.00 ,4.50%,5.20 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2017,5,31,0,1,0,1,0,0,55539,8826.994096,1410275957.00 ,4.50%,5.20 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2017,6,32,0,1,0,1,0,1,75680,8826.994096,1410275957.00 ,4.50%,5.20 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2017,7,33,0,1,0,1,0,1,108668,8826.994096,1410275957.00 ,4.50%,5.20 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2017,8,34,0,1,0,1,0,1,97141,8826.994096,1410275957.00 ,4.50%,5.20 ,1 ,1,0,0,0,0,0
PRC (Excluding HK),2017,9,35,0,1,0,1,0,1,90933,8826.994096,1410275957.00 ,4.50%,5.20 ,1 ,1,0,0,0,0,0
Taiwan,2014,11,1,0,0,0,0,0,0,3425,22874,23422513.00 ,4.00%,27.57 ,0 ,1,0,0,0,0,0
Taiwan,2014,12,2,0,0,0,0,0,0,3643,22874,23422513.00 ,4.00%,27.57 ,0 ,1,0,0,0,0,0
Taiwan,2015,1,3,0,0,0,0,0,0,2546,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,2,4,0,0,0,0,0,0,3929,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,3,5,0,0,0,0,0,0,3313,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,4,6,0,0,0,0,0,0,4205,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,5,7,0,0,0,0,0,0,7161,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,6,8,0,0,0,0,0,0,10805,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,7,9,0,0,0,0,0,0,11297,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,8,10,0,0,0,0,0,0,7785,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,9,11,0,0,0,0,0,0,9905,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,10,12,0,0,0,0,0,0,7548,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,11,13,0,0,0,0,0,0,4092,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2015,12,14,0,0,0,0,0,0,3538,22780,23512136.00 ,3.80%,24.83 ,0 ,1,0,0,0,0,0
Taiwan,2016,1,15,0,0,0,0,0,0,3646,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,2,16,0,0,0,0,0,0,5571,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,3,17,0,0,0,0,0,0,4037,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,4,18,0,0,0,0,0,0,4484,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,5,19,0,0,0,0,0,0,8896,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,6,20,0,0,0,0,0,0,14403,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,7,21,0,0,0,0,0,0,13397,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,8,22,0,0,0,0,0,0,9123,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,9,23,0,0,0,0,0,0,13869,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,10,24,0,0,0,0,0,0,13652,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,11,25,0,1,0,0,0,0,6994,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2016,12,26,0,1,0,0,0,0,4557,23091,23594471.00 ,3.90%,24.26 ,0 ,1,0,0,0,0,0
Taiwan,2017,1,27,0,1,0,0,0,0,5339,25080,23665024.00 ,3.80%,23.41 ,0 ,1,0,0,0,0,0
Taiwan,2017,2,28,0,1,0,1,0,0,3925,25080,23665024.00 ,3.80%,23.41 ,0 ,1,0,0,0,0,0
Taiwan,2017,3,29,0,1,0,1,0,0,4668,25080,23665024.00 ,3.80%,23.41 ,0 ,1,0,0,0,0,0
Taiwan,2017,4,30,0,1,0,1,0,0,5045,25080,23665024.00 ,3.80%,23.41 ,0 ,1,0,0,0,0,0
Taiwan,2017,5,31,0,1,0,1,0,0,11862,25080,23665024.00 ,3.80%,23.41 ,0 ,1,0,0,0,0,0
Taiwan,2017,6,32,0,1,0,1,0,1,14329,25080,23665024.00 ,3.80%,23.41 ,0 ,1,0,0,0,0,0
Taiwan,2017,7,33,0,1,0,1,0,1,15039,25080,23665024.00 ,3.80%,23.41 ,0 ,1,0,0,0,0,0
Taiwan,2017,8,34,0,1,0,1,0,1,10144,25080,23665024.00 ,3.80%,23.41 ,0 ,1,0,0,0,0,0
Taiwan,2017,9,35,0,1,0,1,0,1,14681,25080,23665024.00 ,3.80%,23.41 ,0 ,1,0,0,0,0,0
Australia,2014,11,1,0,0,0,0,0,0,11505,62327.55594,23469579.00 ,6.10%,1.01 ,0 ,0,0,0,0,0,1
Australia,2014,12,2,0,0,0,0,0,0,27668,62327.55594,23469579.00 ,6.10%,1.01 ,0 ,0,0,0,0,0,1
Australia,2015,1,3,0,0,0,0,0,0,19938,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,2,4,0,0,0,0,0,0,11305,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,3,5,0,0,0,0,0,0,10450,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,4,6,0,0,0,0,0,0,13404,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,5,7,0,0,0,0,0,0,36705,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,6,8,0,0,0,0,0,0,39637,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,7,9,0,0,0,0,0,0,38684,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,8,10,0,0,0,0,0,0,40522,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,9,11,0,0,0,0,0,0,40430,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,10,12,0,0,0,0,0,0,17797,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,11,13,0,0,0,0,0,0,10203,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2015,12,14,0,0,0,0,0,0,28048,56561.41238,23820236.00 ,6.10%,1.04 ,0 ,0,0,0,0,0,1
Australia,2016,1,15,0,0,0,0,0,0,20989,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,2,16,0,0,0,0,0,0,11521,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,3,17,0,0,0,0,0,0,11094,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,4,18,0,0,0,0,0,0,15333,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,5,19,0,0,0,0,0,0,35203,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,6,20,0,0,0,0,0,0,44799,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,7,21,0,0,0,0,0,0,48874,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,8,22,0,0,0,0,0,0,47592,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,9,23,0,0,0,0,0,0,46004,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,10,24,0,0,0,0,0,0,22154,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,11,25,0,1,0,0,0,0,14417,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2016,12,26,0,1,0,0,0,0,34365,49896.6811,24195701.00 ,5.70%,1.02 ,0 ,0,0,0,0,0,1
Australia,2017,1,27,0,1,0,0,0,0,27210,53799.93809,24590334.00 ,5.60%,1.00 ,0 ,0,0,0,0,0,1
Australia,2017,2,28,0,1,0,1,0,0,13803,53799.93809,24590334.00 ,5.60%,1.00 ,0 ,0,0,0,0,0,1
Australia,2017,3,29,0,1,0,1,0,0,12686,53799.93809,24590334.00 ,5.60%,1.00 ,0 ,0,0,0,0,0,1
Australia,2017,4,30,0,1,0,1,0,0,18814,53799.93809,24590334.00 ,5.60%,1.00 ,0 ,0,0,0,0,0,1
Australia,2017,5,31,0,1,0,1,0,0,42297,53799.93809,24590334.00 ,5.60%,1.00 ,0 ,0,0,0,0,0,1
Australia,2017,6,32,0,1,0,1,0,1,51129,53799.93809,24590334.00 ,5.60%,1.00 ,0 ,0,0,0,0,0,1
Australia,2017,7,33,0,1,0,1,0,1,47037,53799.93809,24590334.00 ,5.60%,1.00 ,0 ,0,0,0,0,0,1
Australia,2017,8,34,0,1,0,1,0,1,45671,53799.93809,24590334.00 ,5.60%,1.00 ,0 ,0,0,0,0,0,1
Australia,2017,9,35,0,1,0,1,0,1,48637,53799.93809,24590334.00 ,5.60%,1.00 ,0 ,0,0,0,0,0,1
Argentina,2014,11,1,0,0,0,0,0,0,672,12245.25645,42824054.00 ,7.30%,7.35 ,1 ,0,0,1,0,0,0
Argentina,2014,12,2,0,0,0,0,0,0,1040,12245.25645,42824054.00 ,7.30%,7.35 ,1 ,0,0,1,0,0,0
Argentina,2015,1,3,0,0,0,0,0,0,1007,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,2,4,0,0,0,0,0,0,998,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,3,5,0,0,0,0,0,0,966,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,4,6,0,0,0,0,0,0,1007,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,5,7,0,0,0,0,0,0,1967,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,6,8,0,0,0,0,0,0,2280,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,7,9,0,0,0,0,0,0,3320,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,8,10,0,0,0,0,0,0,2952,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,9,11,0,0,0,0,0,0,1809,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,10,12,0,0,0,0,0,0,1209,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,11,13,0,0,0,0,0,0,1167,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2015,12,14,0,0,0,0,0,0,1655,13698.29344,43257065.00 ,7.50%,7.21 ,1 ,0,0,1,0,0,0
Argentina,2016,1,15,0,0,0,0,0,0,976,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,2,16,0,0,0,0,0,0,1049,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,3,17,0,0,0,0,0,0,1016,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,4,18,0,0,0,0,0,0,1451,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,5,19,0,0,0,0,0,0,2091,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,6,20,0,0,0,0,0,0,2476,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,7,21,0,0,0,0,0,0,3458,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,8,22,0,0,0,0,0,0,2385,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,9,23,0,0,0,0,0,0,2165,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,10,24,0,0,0,0,0,0,1799,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,11,25,0,1,0,0,0,0,863,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2016,12,26,0,1,0,0,0,0,1222,12654.355,43668241.00 ,8.10%,11.10 ,1 ,0,0,1,0,0,0
Argentina,2017,1,27,0,1,0,0,0,0,1258,14398.35877,44054616.00 ,8.40%,12.74 ,1 ,0,0,1,0,0,0
Argentina,2017,2,28,0,1,0,1,0,0,1277,14398.35877,44054616.00 ,8.40%,12.74 ,1 ,0,0,1,0,0,0
Argentina,2017,3,29,0,1,0,1,0,0,1256,14398.35877,44054616.00 ,8.40%,12.74 ,1 ,0,0,1,0,0,0
Argentina,2017,4,30,0,1,0,1,0,0,1116,14398.35877,44054616.00 ,8.40%,12.74 ,1 ,0,0,1,0,0,0
Argentina,2017,5,31,0,1,0,1,0,0,2399,14398.35877,44054616.00 ,8.40%,12.74 ,1 ,0,0,1,0,0,0
Argentina,2017,6,32,0,1,0,1,0,1,3581,14398.35877,44054616.00 ,8.40%,12.74 ,1 ,0,0,1,0,0,0
Argentina,2017,7,33,0,1,0,1,0,1,4396,14398.35877,44054616.00 ,8.40%,12.74 ,1 ,0,0,1,0,0,0
Argentina,2017,8,34,0,1,0,1,0,1,2385,14398.35877,44054616.00 ,8.40%,12.74 ,1 ,0,0,1,0,0,0
